currentTeamId,birthDate,role,wyId,shortName,currentNationalTeamId
1631,1984-10-02,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",93084,E. Jakupovic,-1
1623,1988-10-11,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8240,S. Coleman,8274
1612,1990-11-11,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",116,G. Wijnaldum,664
1631,1986-04-07,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",14853,C. Fuchs,-1
1633,1988-07-03,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8553,W. Reid,10522
8509,1989-08-28,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",62091,J. Murphy,-1
1646,1988-04-15,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",70092,S. Defour,-1
1624,1989-08-16,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",25804,M. Sissoko,4418
1651,1988-04-25,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",26495,G. Bong,-1
1642,1987-07-18,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",86308,C. Yacob,-1
1659,1986-08-20,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8351,A. Surman,-1
10531,1987-11-29,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",77552,N. Dyer,-1
1612,1988-05-10,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8140,A. Lallana,-1
1611,1983-01-27,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",8935,L. Grant,-1
1659,1990-02-02,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",7989,D. Gosling,-1
1634,1983-09-20,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",8752,J. Walters,-1
1627,1982-11-09,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",8096,G. Myhill,-1
8153,1981-07-20,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8583,D. Delaney,-1
1628,1979-05-18,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",8391,J. Speroni,-1
1642,1985-07-09,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8627,B. Watson,-1
1627,1989-07-29,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",8958,J. Rodriguez,-1
1636,1986-09-26,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8761,M. Cranie,-1
3767,1989-03-23,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",15198,E. Choupo-Moting,-1
1639,1987-10-04,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8731,R. Shawcross,-1
1610,1987-04-22,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",7892,David Luiz,-1
1651,1980-10-01,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3278,Bruno Saltor,-1
1611,1988-04-28,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",7906,Juan Mata,-1
8509,1988-11-01,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",11294,S. Arfield,-1
1631,1987-01-04,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",149019,D. Simpson,-1
4487,1989-12-17,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",25572,A. Ayew,-1
1646,1989-06-25,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8125,J. Cork,-1
1619,1989-08-05,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",7885,R. Bertrand,-1
1631,1988-01-16,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",3928,Vicente Iborra,-1
10531,1988-11-11,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8336,K. Naughton,-1
1628,1989-03-29,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8554,J. Tomkins,-1
10531,1990-01-05,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",262,L. Fer,-1
1628,1987-02-14,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8186,S. Dann,-1
1627,1989-09-26,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",7853,K. Gibbs,-1
2448,1988-07-02,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8049,Lee Chung-Yong,-1
1650,1985-07-11,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",58978,G. Cameron,-1
1659,1987-06-20,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",8726,A. Begovi\u0107,10001
1623,1989-11-08,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8143,M. Schneiderlin,-1
1651,1987-04-16,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",64966,M. Suttner,-1
1646,1989-10-30,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",9123,A. Barnes,-1
1627,1988-04-26,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",25865,B. Sako,-1
1609,1989-06-18,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",25867,P. Aubameyang,19062
1609,1985-09-10,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",7855,L. Koscielny,-1
1644,1988-07-11,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",25798,E. Capoue,-1
1673,1991-06-04,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",173,R. van La Parra,-1
1609,1989-01-21,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",105338,H. Mkhitaryan,14947
3776,1989-02-23,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",25415,J. Pied,-1
712,1988-05-10,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",5281,A. Nyom,-1
1628,1986-06-26,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8142,J. Puncheon,-1
1627,1989-05-21,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",8686,H. Robson-Kanu,-1
1628,1987-10-07,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8623,J. McArthur,-1
1623,1990-11-12,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8624,J. McCarthy,-1
1631,1984-01-21,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8488,W. Morgan,-1
1650,1982-10-28,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",77541,\u00c0ngel Rangel,-1
1673,1987-11-20,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",8066,B. Hamer,-1
1659,1987-04-02,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",9293,M. Pugh,-1
1627,1991-03-13,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",9414,M. Phillips,8664
1651,1983-09-25,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",8416,G. Murray,-1
1627,1989-11-14,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8285,J. Livermore,-1
1637,1989-03-15,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",8566,S. Baldock,-1
1651,1989-12-12,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8086,D. Stephens,-1
1659,1985-02-16,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",9279,S. Francis,-1
1633,1989-12-15,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8582,A. Cresswell,-1
1644,1988-06-29,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",8903,T. Deeney,-1
1613,1992-02-27,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",7967,J. Shelvey,-1
1628,1990-12-03,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",38031,C. Benteke,-1
1624,1991-06-25,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",61967,V. Wanyama,18402
1631,1991-07-22,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",192748,M. James,-1
1673,1989-04-16,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",14796,C. L\u00f6we,-1
1673,1989-03-08,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",15823,D. Williams,-1
1650,1987-05-02,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",3657,T. Hemed,13382
1639,1989-09-25,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",340,Cuco Martina,18138
1613,1987-06-14,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8620,M. Diam\u00e9,-1
1613,1989-09-16,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",3577,S. Rond\u00f3n,15757
15413,1986-07-26,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",4255,L. Ulloa,-1
1644,1991-02-02,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3351,Kiko Femen\u00eda,-1
1644,1989-07-22,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",160,D. Janmaat,-1
10531,1988-12-10,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",471,W. Bony,-1
1633,1987-01-03,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",3582,Adri\u00e1n,-1
1659,1986-09-07,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",9285,C. Daniels,-1
1651,1988-05-02,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",61961,B. Kayal,13382
1633,1992-01-01,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",7873,J. Wilshere,-1
1628,1990-04-27,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",7958,M. Kelly,-1
1610,1987-07-28,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",3360,Pedro,-1
1613,1989-02-21,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",21164,F. Fern\u00e1ndez,-1
1613,1989-09-10,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",9227,M. Ritchie,-1
1628,1989-10-29,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8221,J. Ward,-1
1612,1991-04-05,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8392,N. Clyne,-1
10531,1990-09-13,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",179,L. Narsingh,-1
1646,1990-04-01,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8925,A. Westwood,-1
1625,1991-02-13,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",70085,E. Mangala,-1
1644,1990-08-12,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",189821,M. Zeegelaar,-1
1659,1989-11-26,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8959,J. Stanislas,-1
9,1990-03-09,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",38,D. Blind,664
1611,1990-03-20,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",101652,M. Rojo,-1
1644,1989-08-12,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",7929,T. Cleverley,-1
1614,1989-05-24,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",9194,Y. Bolasie,-1
1611,1989-08-14,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",3413,Ander Herrera,-1
1633,1990-03-28,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",8677,M. Antonio,-1
1631,1989-11-18,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8013,M. Albrighton,-1
1628,1991-07-16,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8471,A. Townsend,-1
1646,1991-12-07,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",9206,C. Wood,10522
1647,1991-03-25,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",9280,S. Malone,-1
1651,1991-06-15,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",15526,P. Gro\u00df,-1
1613,1990-03-27,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",3327,Joselu,-1
1611,1989-11-22,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",7922,C. Smalling,-1
1624,1992-03-04,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",20441,E. Lamela,12274
1644,1991-06-26,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",10663,A. Gray,-1
1646,1989-06-09,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8643,M. Lowton,-1
1651,1991-09-02,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",466,D. Pr\u00f6pper,-1
1609,1991-05-28,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",25413,A. Lacazette,-1
1628,1990-08-29,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",454,P. van Aanholt,664
1659,1991-04-29,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8460,A. Smith,-1
1627,1990-05-06,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8360,C. Dawson,-1
1659,1992-02-27,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",11669,C. Wilson,2413
1673,1988-12-06,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8897,J. Hogg,-1
4487,1988-06-18,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",119630,I. Slimani,16009
1610,1990-03-05,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8495,D. Drinkwater,-1
1673,1988-12-07,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",38377,L. Depoitre,-1
1659,1992-01-15,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",9637,J. King,7336
1639,1990-09-25,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",10252,S. Clucas,-1
13887,1990-01-29,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",25537,G. Krychowiak,-1
1628,1991-09-11,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",25571,J. Ayew,-1
1628,1990-06-06,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",25703,P. Souar\u00e9,-1
1609,1992-04-17,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",20612,S. Mustafi,-1
1619,1991-09-24,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",7899,Oriol Romeu,-1
1646,1989-09-21,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8944,B. Mee,-1
1619,1989-07-05,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",8953,C. Austin,-1
1612,1991-08-08,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",14870,J. Matip,-1
1639,1992-02-08,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",134,B. Martins Indi,-1
1673,1990-04-29,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",15215,C. Schindler,-1
1627,1991-05-22,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",61979,K. Bartley,-1
1613,1991-05-20,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3523,F. Lejeune,-1
1613,1990-10-08,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",8826,K. Darlow,-1
1651,1992-07-07,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",91381,J. Izquierdo,-1
1612,1993-08-15,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",7868,A. Oxlade-Chamberlain,-1
1628,1992-11-10,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8422,W. Zaha,-1
1673,1992-04-22,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",16122,E. Kachunga,-1
1673,1991-06-18,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",16436,C. Quaner,-1
1646,1992-01-14,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",9623,R. Brady,8274
1639,1992-01-30,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",9419,T. Ince,-1
1651,1991-11-20,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",25950,A. Knockaert,-1
1619,1992-07-23,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",8955,D. Ings,-1
1659,1991-04-19,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",9277,S. Cook,-1
1633,1993-02-15,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",41174,M. Lanzini,-1
1620,1992-09-10,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",14886,M. Be\u0161i\u0107,10001
1642,1990-09-01,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",15474,M. Hefele,-1
1619,1994-03-06,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8116,N. Redmond,-1
1639,1993-08-04,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",9532,S. Berahino,19412
8509,1992-12-18,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",13451,C. Goldson,-1
1619,1994-01-27,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8136,J. Stephens,-1
1624,1992-12-24,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",25785,S. Aurier,-1
1625,1991-02-21,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",26150,R. Mahrez,16009
1639,1993-02-12,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",134351,B. Afobe,18538
2443,1993-02-21,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",56,D. Klaassen,-1
1651,1993-11-07,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",120,J. Locadia,-1
2481,1993-12-02,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",92947,K. Stafylidis,-1
1659,1994-02-24,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",62224,R. Fraser,8664
3773,1992-12-02,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",26109,M. Ha\u00efdara,-1
3767,1993-02-26,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",3326,Jes\u00e9 Rodr\u00edguez,-1
1673,1994-02-14,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",132,T. Kongolo,-1
1644,1993-01-01,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",28292,A. Doucour\u00e9,-1
1650,1990-06-01,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",9179,N. Wells,-1
1646,1992-11-19,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",9433,J. Tarkowski,-1
10531,1992-05-28,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8976,T. Carroll,-1
3157,1994-08-17,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",28291,T. Bakayoko,-1
1649,1993-02-01,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",13745,F. Ladapo,-1
1628,1992-12-23,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8501,J. Schlupp,-1
1625,1994-05-27,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",134502,A. Laporte,-1
1659,1995-02-18,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",134102,N. Ak\u00e9,664
10531,1994-04-04,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",62344,J. Fulton,-1
1612,1991-07-08,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",370,V. van Dijk,664
10531,1992-10-15,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",284,M. van der Hoorn,-1
1613,1992-01-10,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",70215,C. Atsu,17522
1613,1993-11-11,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8833,J. Lascelles,-1
712,1991-05-25,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",86239,G. Carrillo,-1
1612,1992-07-05,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",4908,Alberto Moreno,-1
9606,1994-08-08,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",37726,C. Mbemba,18538
24,1996-10-15,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",212651,C. Musonda,-1
1624,1992-01-02,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",8992,P. Gazzaniga,12274
1659,1995-12-08,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",9739,J. Ibe,-1
1619,1994-11-01,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8144,J. Ward-Prowse,-1
1646,1993-09-18,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",9164,C. Taylor,-1
1627,1990-10-17,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",12536,D. Gayle,-1
1633,1993-11-07,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",26499,A. Masuaku,18538
4489,1993-06-22,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",15175,L. Karius,-1
1673,1993-05-03,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8290,A. Pritchard,-1
1623,1993-01-11,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",7919,M. Keane,2413
1613,1991-09-26,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",7978,P. Dummett,10682
1611,1995-07-12,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",8135,L. Shaw,2413
1609,1993-06-20,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",14869,S. Kola\u0161inac,-1
1613,1995-03-22,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",134294,I. Hayden,-1
1611,1995-12-05,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",134513,A. Martial,-1
1644,1995-04-17,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",8981,W. Hughes,-1
1673,1992-04-14,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",11078,T. Smith,-1
1628,1995-12-05,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",55224,A. S\u00f8rloth,7336
1613,1994-05-05,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3436,Javi Manquillo,-1
1623,1990-04-18,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",145692,O. Niasse,-1
1616,1995-01-20,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",171283,C. Chambers,-1
1609,1995-03-19,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",167145,Beller\u00edn,-1
1673,1994-09-29,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",214654,S. Mouni\u00e9,18884
692,1993-09-17,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",215983,S. Boufal,-1
1631,1994-12-21,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",217078,D. Amartey,17522
1612,1994-03-11,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",222220,A. Robertson,8664
1642,1993-09-16,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",224206,S. Byram,-1
1613,1993-07-29,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",230883,Ayoze P\u00e9rez,-1
3315,1997-01-03,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",227756,J. Boga,-1
1632,1996-09-20,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",234408,J. Sinclair,-1
1659,1993-03-19,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",239411,T. Mings,-1
1628,1996-09-09,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",240559,J. Riedewald,-1
1659,1996-02-08,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",245813,L. Mousset,-1
1616,1994-01-19,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",246866,A. Mawson,-1
1651,1994-07-20,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",247248,S. March,-1
1613,1993-07-09,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",252365,D. Yedlin,8134
1630,1997-01-07,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",255935,I. Brown,-1
1613,1996-02-08,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",254898,Kenedy,-1
1611,1994-04-12,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",256998,E. Bailly,-1
8514,1996-04-09,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",259531,E. Hyndman,-1
1624,1995-02-13,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",270828,G. N'Koudou,-1
1642,1992-08-25,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",274488,J. Lolley,-1
1631,1995-10-18,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",277002,F. Diabat\u00e9,-1
1621,1996-11-09,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",279709,K. Palmer,-1
1609,1997-08-29,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",279717,A. Maitland-Niles,-1
1620,1992-06-04,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",280157,J. Hugill,-1
1619,1995-09-18,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",281135,M. Targett,-1
1631,1996-06-28,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",283142,D. Gray,2420
13886,1997-10-04,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",284476,N. Vla\u0161i\u0107,9598
1623,1997-03-15,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",286825,J. Kenny,2420
1612,1997-09-14,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",286831,D. Solanke,2420
10531,1996-06-04,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",288865,O. McBurnie,8664
2502,1997-09-24,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",291528,D. Lukebakio,5635
1623,1997-03-16,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",293687,D. Calvert-Lewin,2420
1613,1995-02-24,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",293686,J. Murphy,-1
1628,1995-08-26,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",297258,S. Kaikai,-1
1620,1995-02-06,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",297733,S. McQueen,-1
