currentTeamId,birthDate,role,wyId,shortName,currentNationalTeamId
3160,1985-04-03,DEF,22152,M. Gazzola,-1
3160,1987-03-05,FWD,22686,F. Ceravolo,-1
690,1990-02-01,FWD,69610,D. \u010cop,-1
3178,1982-08-03,DEF,21306,D. Maietta,-1
3179,1988-04-15,DEF,21725,M. Cremonesi,-1
3222,1990-05-12,MID,16922,O. Kragl,-1
8113,1990-05-27,FWD,658,S. Armenteros,-1
5187,1992-04-07,DEF,37959,N. Dussenne,-1
8142,1992-02-29,MID,20690,S. Ta\u00efder,16009
3165,1991-03-07,DEF,21730,M. Rigione,-1
6433,1994-01-29,MID,69658,P. Brlek,-1
3163,1991-02-21,DEF,25885,M. Wagu\u00e9,19001
3205,1988-05-10,MID,22864,L. Mora,-1
3219,1993-01-12,DEF,21578,G. Di Chiara,-1
3311,1994-02-11,MID,238832,L. Garritano,-1
1610,1992-06-11,DEF,22889,D. Zappacosta,-1
3160,1993-12-31,FWD,134484,A. Ciciretti,-1
3198,1993-10-07,FWD,23124,M. Kanoute,-1
3171,1996-04-08,FWD,137161,G. Pu\u015fca\u015f,11944
12511,1992-10-06,DEF,93341,M. Oikonomou,-1
3254,1993-03-10,MID,220341,R. Chibsah,-1
3194,1995-01-11,MID,252473,S. Gustafson,-1
3179,1997-02-03,FWD,262384,L. Vido,3763
3197,1995-10-18,MID,293198,A. Romero,-1
23,1999-01-01,FWD,347024,G. Scamacca,3764
3194,1998-03-27,FWD,352722,\u013d. Tupta,14501
16,1998-01-12,FWD,361214,R. Zekhnini,-1
3168,1996-04-23,FWD,364640,S. Palombi,-1
3164,1999-10-22,FWD,405880,O. Stijepovi\u0107,-1
3166,1998-01-19,FWD,403272,O. Okwonkwo,-1
3254,1999-05-19,FWD,405608,A. Pinamonti,3764
3199,1998-02-08,DEF,412914,A. Gravillon,-1
3219,1999-09-24,MID,461671,G. Volpicelli,-1
3465,1998-01-05,DEF,485464,Christian Rutjens,-1
3435,1999-06-06,DEF,491451,A. Buongiorno,3764
3721,2001-10-01,FWD,520774,E. Salcedo,-1
3194,1999-02-25,MID,523089,A. Danzi,3764
